time_s,demand_kw,raw_fc_kw,safe_fc_kw,raw_batt_kw,safe_batt_kw,raw_soc,safe_soc,safe_stack_1_kw,safe_stack_2_kw,safe_stack_3_kw,safe_stack_4_kw
253,-6.80670030041553,6.418387172743678,0.08418602228630334,-13.225087473159208,-6.890886322701833,0.6421438650741027,0.647704880039624,0.0338254525559023,0.023639100254513323,0.016247117309831083,0.010474352166056633
254,-6.716173125037044,6.420266116037965,0.0690325403411407,-13.13643924107501,-6.785205665378185,0.6422140383606469,0.6477411257963835,0.027734224568121135,0.019385098130442202,0.01332210231339559,0.008591115329181775
255,-6.620978455868441,6.42242357134819,0.05660668321070261,-13.043402027216631,-6.677585139079143,0.6422837146535274,0.6477767966571693,0.022740638814866543,0.015896493277978152,0.01092355596483685,0.007045995153021067
256,-6.5212265943799785,6.424848549067974,0.0464174801891204,-12.946075143447953,-6.567644074569099,0.6423528710378407,0.6478118802259436,0.01864666264737025,0.013035618758294731,0.00895676203072071,0.005778436752734706
257,-6.417027842041672,6.427540862932801,0.03806233326031361,-12.844568704974474,-6.455090175301986,0.6424214851869057,0.6478463625452561,0.015290080045815557,0.010689543705666438,0.007344029290834442,0.004738680217997171
258,-6.308492500323716,6.430488638579845,0.031211112582241185,-12.738981138903561,-6.339703612905957,0.6424895352998272,0.6478802284833592,0.012537953443825245,0.00876566773513332,0.006021634908393025,0.0038858564948895946
259,-6.195730870696316,6.433740956708789,0.025593112877686508,-12.629471827405105,-6.221323983574003,0.6425570004271104,0.6479134620516476,0.010281364666298032,0.007188015297288075,0.004937326229992323,0.0031864066841080785
260,-6.078853254629616,6.437349133193493,0.020986352319596335,-12.516202387823109,-6.099839606949212,0.6426238604826009,0.6479460466649326,0.008431029709754512,0.005894296191399917,0.004048245682497509,0.0026127807359443977
261,-5.957969953593823,6.44124117679894,0.01720880864013452,-12.399211130392763,-5.975178762233957,0.6426900955847932,0.6479779653549018,0.006913782999617979,0.0048334102757507935,0.0033192496630363166,0.0021423657017294317
262,-5.833191269058991,6.445396691560745,0.014111223208601587,-12.278587960619737,-5.847302492267593,0.6427556863324461,0.6480092009451383,0.005669634629157372,0.0039634625863982365,0.002721516830206383,0.0017566091628395952
263,-5.704627502495336,6.4497873187065125,0.011571202867344255,-12.154414821201849,-5.716198705362681,0.6428206137620465,0.6480397361946327,0.004649414768209681,0.0032500862289452925,0.002231417238363065,0.0014402846318262164
264,-5.57238895537314,6.454407703131437,0.009488386422162876,-12.026796658504576,-5.581877341795303,0.6428848594706923,0.6480695539154756,0.0038128040614537895,0.002665108331711963,0.001829570101108402,0.0011809039278887212
265,-5.436585929162403,6.459252024069428,0.007780477153573884,-11.895837953231831,-5.444366406315977,0.6429484056136049,0.6480986370693554,0.0031267525628209114,0.002185418452427257,0.0015000850908108987,0.0009682210475148167
266,-5.297328725333301,6.4643096178770065,0.006379991100402549,-11.761638343210308,-5.303708716433704,0.6430112348782588,0.6481269688466869,0.002564157148299273,0.001792041257431265,0.0012299507034185808,0.00079384199125343
267,-5.154727645356146,6.469574337825179,0.005231592740528868,-11.624301983181326,-5.159959238096675,0.6430733305085109,0.6481545327315057,0.002102798498526681,0.0014694698620587587,0.00100846164059476,0.0006508627393486677
268,-5.008892990700982,6.475037895143032,0.004289906019039336,-11.483930885844014,-5.013182896720021,0.6431346762931575,0.6481813125546719,0.001724458888929803,0.0012049608812958468,0.0008268559213320259,0.0005336303274816601
269,-4.859935062837952,6.48070084862411,0.0035177229165128665,-11.340635911462062,-4.863452785754465,0.6431952566131973,0.6482072925375019,0.0014141955034574494,0.0009880650395643897,0.0006779528575862059,0.00043750951590482146
270,-4.232655521261987,6.505972053855658,0.002884532796088024,-10.738627575117643,-4.235540054058075,0.6432526210767396,0.6482299182856539,0.0011601406185945962,0.0008102623723971192,0.0005557345957640791,0.00035839520933222957
271,-3.653332741610778,6.539813708513975,0.002365316959185293,-10.193146450124754,-3.655698058569963,0.6433070716453835,0.6482494465872488,0.0009516936188447289,0.0006644510904152412,0.0004555602117761737,0.00029361203814914916
